id,first_name,last_name,degree,school,department,hire_year,hire_date,salary,country
1530,Sophia,Brown,MD,ISU,Accounting,2002,2002-07-08,196450,GERMANY
1531,Lillian,Gonzalez,PHD,SCU,Computer Science,2008,2008-10-05,117448,SPAIN
1532,Lucas,Johnson,MS,MIT,Accounting,2003,2003-04-12,140115,SPAIN
1533,Sofia,Davis,MS,Harvard,Data Science,2005,2005-10-06,105980,UK
1534,Victoria,Gonzalez,MS,Harvard,Bio Informatics,2006,2006-08-13,122590,GERMANY
1535,Zoe,Johnson,MBA,Harvard,Engineering,2004,2004-03-24,173760,ITALY
1536,Violet,Nguyen,PHD,MIT,Engineering,2000,2000-04-19,102421,GERMANY
1537,Michael,Smith,PHD,Stanford,Accounting,2006,2006-04-22,128282,SPAIN
1538,Evelyn,Carter,PHD,Harvard,Engineering,2010,2010-11-13,116685,ITALY
1539,Isabella,Allen,MS,Harvard,Business,2014,2014-09-01,109045,FRANCE
1540,Sophia,Miller,MS,Stanford,Computer Science,2007,2007-03-20,108631,UK
1541,Nora,Ramirez,MBA,SCU,Business,2014,2014-07-24,152119,UK
1542,Sebastian,Walker,MS,MIT,Data Science,2006,2006-10-17,151808,GERMANY
1543,Sofia,Smith,PHD,Harvard,Computer Science,2011,2011-08-19,197024,UK
1544,Ethan,Campbell,PHD,Harvard,Engineering,2015,2015-06-25,192124,GERMANY
1545,Stella,Miller,MS,Stanford,Computer Science,2002,2002-12-16,121394,UK
1546,Victoria,Nguyen,MBA,SCU,Bio Informatics,2013,2013-07-26,187381,UK
1547,Harper,Martin,MBA,SCU,Bio Informatics,2002,2002-08-23,196804,UK
1548,Hazel,Anderson,PHD,SCU,Computer Science,2025,2025-02-26,196132,GERMANY
1549,Logan,Smith,PHD,SCU,Bio Informatics,2024,2024-07-16,196900,UK
1550,Chloe,Mitchell,MS,Stanford,Business,2004,2004-11-18,169249,GERMANY
1551,Lucas,Torres,MBA,Harvard,Bio Informatics,2009,2009-07-10,193034,USA
1552,Lucas,Taylor,MS,Stanford,Computer Science,2016,2016-05-17,163966,SPAIN
1553,Amelia,Wilson,MS,Harvard,Bio Informatics,2009,2009-07-08,100593,ITALY
1554,Emma,White,MS,MIT,Data Science,2016,2016-02-29,151122,USA
1555,Noah,Jackson,PHD,MIT,Business,2017,2017-08-16,131213,SPAIN
1556,Emily,Robinson,PHD,Harvard,Business,2005,2005-01-26,123277,CANADA
1557,Sebastian,Moore,PHD,MIT,Business,2020,2020-11-17,165150,USA
1558,Nora,Lee,MBA,ISU,Computer Science,2010,2010-02-22,149817,SPAIN
1559,Hannah,Adams,PHD,Stanford,Accounting,2024,2024-06-07,184089,SPAIN
1560,Aurora,Brown,PHD,Stanford,Accounting,2010,2010-07-09,175295,USA
1561,Aria,Wilson,PHD,ISU,Business,2008,2008-04-14,142238,UK
1562,Chloe,Martin,MD,Stanford,Data Science,2008,2008-03-02,155222,USA
1563,Sophia,Green,MBA,SCU,Data Science,2010,2010-11-17,123832,FRANCE
1564,Emma,Jones,MBA,MIT,Business,2022,2022-05-04,102564,FRANCE
1565,Isabella,Ramirez,MD,Stanford,Bio Informatics,2003,2003-05-20,177102,GERMANY
1566,Victoria,Garcia,PHD,ISU,Business,2001,2001-03-28,136839,SPAIN
1567,Alexander,Young,MS,ISU,Business,2000,2000-07-20,112153,CANADA
1568,Michael,Brown,PHD,ISU,Data Science,2018,2018-09-06,140547,ITALY
1569,Harper,Walker,PHD,SCU,Computer Science,2010,2010-08-04,179421,CANADA
1570,Nora,Walker,MBA,MIT,Computer Science,2015,2015-05-11,151939,SPAIN
1571,James,Scott,PHD,SCU,Engineering,2011,2011-02-13,141352,SPAIN
1572,Mason,Flores,MS,ISU,Accounting,2004,2004-02-17,192853,UK
1573,Mason,Perez,PHD,SCU,Accounting,2022,2022-10-22,150215,USA
1574,Nora,Taylor,MBA,Harvard,Business,2002,2002-04-18,180567,USA
1575,Leo,Martinez,PHD,SCU,Data Science,2015,2015-05-21,101414,ITALY
1576,Lillian,Wright,MS,MIT,Accounting,2000,2000-06-06,165077,GERMANY
1577,Layla,Young,PHD,Stanford,Accounting,2011,2011-03-30,131084,FRANCE
1578,Hazel,Martin,PHD,Stanford,Engineering,2011,2011-02-10,184670,SPAIN
1579,Hazel,Evans,MBA,MIT,Bio Informatics,2016,2016-12-13,189084,CANADA
1580,Harper,Taylor,MS,MIT,Engineering,2008,2008-09-24,104746,CANADA
1581,Abigail,Green,PHD,Harvard,Computer Science,2009,2009-12-07,167146,ITALY
1582,Noah,Hill,PHD,ISU,Computer Science,2008,2008-05-09,108269,SPAIN
1583,Ella,Flores,PHD,MIT,Engineering,2011,2011-10-12,146631,SPAIN
1584,Emily,Lee,MS,SCU,Bio Informatics,2020,2020-10-05,127106,GERMANY
1585,Lillian,Robinson,MS,MIT,Business,2003,2003-11-10,158642,GERMANY
1586,Abigail,Hill,PHD,MIT,Accounting,2013,2013-12-04,142619,ITALY
1587,James,Brown,MBA,Harvard,Data Science,2017,2017-03-23,154302,CANADA
1588,Zoe,Mitchell,MD,ISU,Business,2014,2014-09-10,147825,ITALY
1589,Benjamin,Clark,PHD,Stanford,Engineering,2018,2018-11-20,163860,GERMANY
1590,Ethan,Campbell,MBA,Harvard,Bio Informatics,2004,2004-11-22,138888,SPAIN
1591,Logan,Adams,PHD,MIT,Data Science,2014,2014-05-02,104055,USA
1592,Nora,Jackson,PHD,MIT,Business,2024,2024-02-29,159341,SPAIN
1593,Ava,Rodriguez,MS,MIT,Accounting,2022,2022-06-04,189703,MEXICO
1594,Lucas,Johnson,MS,Harvard,Data Science,2011,2011-11-04,172414,USA
1595,Abigail,Flores,MS,Harvard,Computer Science,2003,2003-06-10,189746,SPAIN
1596,Emily,Evans,PHD,ISU,Data Science,2001,2001-12-08,192060,ITALY
1597,Hannah,Lopez,MBA,SCU,Business,2003,2003-09-02,101134,MEXICO
1598,Ella,Martin,MBA,ISU,Engineering,2010,2010-07-29,187138,USA
1599,Logan,Allen,MS,ISU,Data Science,2003,2003-05-11,130086,CANADA
1600,Harper,Miller,MBA,Harvard,Accounting,2022,2022-05-08,102071,FRANCE
1601,Mia,Baker,PHD,ISU,Data Science,2004,2004-04-24,131810,MEXICO
1602,Leo,Green,PHD,SCU,Engineering,2014,2014-04-30,106636,MEXICO
1603,Violet,Lopez,PHD,MIT,Business,2010,2010-02-15,124156,CANADA
1604,Stella,Williams,MBA,ISU,Accounting,2000,2000-05-30,120750,MEXICO
1605,Hannah,Adams,PHD,SCU,Data Science,2003,2003-06-28,181400,CANADA
1606,Aria,Smith,MD,Harvard,Computer Science,2013,2013-04-04,179956,GERMANY
1607,Elijah,Flores,MD,Harvard,Computer Science,2002,2002-10-17,153267,GERMANY
1608,Aria,Davis,MBA,Stanford,Bio Informatics,2021,2021-04-28,154515,GERMANY
1609,Emily,Jones,PHD,SCU,Computer Science,2001,2001-05-31,176349,UK
1610,Lucas,Wright,MBA,SCU,Business,2012,2012-11-12,170957,USA
1611,Isabella,Baker,MS,Stanford,Bio Informatics,2016,2016-02-01,134037,GERMANY
1612,Wyatt,Davis,PHD,Stanford,Bio Informatics,2013,2013-02-02,152814,SPAIN
1613,Olivia,Anderson,MBA,Harvard,Engineering,2015,2015-04-03,185599,ITALY
1614,Hazel,Parker,PHD,MIT,Data Science,2011,2011-10-11,137169,CANADA
1615,Violet,Scott,MBA,Harvard,Data Science,2022,2022-08-14,143109,CANADA
1616,Elena,Sanchez,MBA,Harvard,Computer Science,2003,2003-07-21,130502,UK
1617,Isabella,King,PHD,MIT,Computer Science,2020,2020-03-24,134741,USA
1618,Elijah,Sanchez,PHD,MIT,Business,2003,2003-11-17,161395,ITALY
1619,Aurora,Young,MBA,MIT,Business,2021,2021-05-22,102078,USA
1620,Hannah,Walker,MS,Stanford,Engineering,2011,2011-06-06,185704,MEXICO
1621,Amelia,Wright,MBA,MIT,Engineering,2021,2021-08-20,105189,ITALY
1622,James,Anderson,MD,ISU,Computer Science,2008,2008-07-15,119825,ITALY
1623,Jack,Perez,PHD,SCU,Data Science,2023,2023-11-26,111771,CANADA
1624,Elijah,Taylor,PHD,ISU,Computer Science,2001,2001-12-20,180732,USA
1625,Evelyn,Lewis,MS,MIT,Accounting,2025,2025-05-24,175127,FRANCE
1626,Ethan,Flores,MS,Harvard,Accounting,2012,2012-03-09,178053,GERMANY
1627,Liam,Martinez,PHD,ISU,Data Science,2010,2010-09-22,197186,CANADA
1628,Wyatt,Parker,PHD,Stanford,Accounting,2001,2001-01-04,196687,FRANCE
1629,Amelia,Torres,PHD,Harvard,Bio Informatics,2002,2002-10-27,187765,USA
1630,Ethan,Sanchez,MS,Harvard,Accounting,2013,2013-02-25,134003,ITALY
1631,Benjamin,Parker,PHD,MIT,Accounting,2001,2001-08-14,148763,MEXICO
1632,Ella,Lopez,MD,MIT,Business,2000,2000-05-31,129014,ITALY
1633,Aria,Mitchell,MBA,Stanford,Computer Science,2009,2009-05-27,124805,GERMANY
1634,Hazel,Rodriguez,MS,Harvard,Bio Informatics,2019,2019-08-20,171924,UK
1635,Nora,Young,MBA,ISU,Computer Science,2023,2023-05-02,165827,SPAIN
1636,Sofia,Wilson,MBA,Stanford,Data Science,2012,2012-07-25,119598,MEXICO
1637,Mason,Martin,MS,MIT,Data Science,2010,2010-02-08,148780,MEXICO
1638,Evelyn,Martin,MS,Stanford,Accounting,2007,2007-05-29,198654,FRANCE
1639,Noah,Thompson,PHD,Harvard,Computer Science,2019,2019-03-08,145244,MEXICO
1640,Aria,Nelson,MBA,ISU,Accounting,2022,2022-01-31,131103,FRANCE
1641,Grace,Moore,PHD,Harvard,Engineering,2013,2013-05-15,164196,ITALY
1642,Michael,Robinson,MBA,SCU,Bio Informatics,2021,2021-10-09,182064,CANADA
1643,Evelyn,Lopez,MS,SCU,Data Science,2004,2004-12-01,147279,MEXICO
1644,Isabella,Smith,MS,MIT,Business,2018,2018-08-01,171667,SPAIN
1645,Daniel,Miller,MBA,MIT,Bio Informatics,2012,2012-08-08,134712,ITALY
1646,Lily,Perez,MS,ISU,Business,2025,2025-03-21,147675,MEXICO
1647,Lucas,Perez,MD,MIT,Computer Science,2003,2003-04-13,161965,FRANCE
1648,Chloe,Hernandez,MS,ISU,Engineering,2011,2011-04-15,137453,USA
1649,Jack,Williams,MD,Stanford,Computer Science,2009,2009-05-17,183465,UK
1650,Amelia,Brown,PHD,Stanford,Engineering,2006,2006-01-06,110501,ITALY
1651,Aiden,Nguyen,MS,Harvard,Data Science,2003,2003-10-23,192274,GERMANY
1652,Henry,Johnson,PHD,MIT,Engineering,2006,2006-10-16,175639,CANADA
1653,Chloe,Perez,MS,ISU,Data Science,2001,2001-08-25,105408,SPAIN
1654,Alexander,Johnson,MS,MIT,Engineering,2023,2023-01-19,141984,ITALY
1655,James,Rodriguez,PHD,Stanford,Bio Informatics,2025,2025-09-04,121263,ITALY
1656,Emma,Anderson,MBA,Stanford,Data Science,2016,2016-02-03,100146,GERMANY
1657,Aurora,Jones,MS,Harvard,Business,2008,2008-03-28,172607,USA
1658,Abigail,Johnson,MS,ISU,Bio Informatics,2014,2014-07-12,151034,USA
1659,Mia,Torres,MBA,MIT,Business,2001,2001-05-14,105683,UK
1660,Emily,Davis,PHD,SCU,Accounting,2010,2010-01-10,140911,CANADA
1661,Benjamin,Williams,MD,SCU,Accounting,2024,2024-07-18,160696,SPAIN
1662,Emily,Brown,MD,MIT,Data Science,2008,2008-02-26,103290,GERMANY
1663,Ava,Johnson,MS,MIT,Business,2008,2008-05-02,135868,MEXICO
1664,Amelia,Davis,MS,ISU,Bio Informatics,2015,2015-08-23,122736,UK
1665,Sofia,Ramirez,PHD,Stanford,Data Science,2012,2012-06-23,148725,MEXICO
1666,Layla,Gonzalez,MBA,ISU,Computer Science,2024,2024-01-08,174571,ITALY
1667,Lillian,Jackson,MS,Harvard,Accounting,2014,2014-08-15,148867,GERMANY
1668,Zoe,Scott,PHD,MIT,Business,2015,2015-06-28,160989,GERMANY
1669,Elijah,Ramirez,PHD,Stanford,Computer Science,2013,2013-06-02,195373,USA
1670,Jack,Walker,PHD,SCU,Engineering,2008,2008-08-03,144080,SPAIN
1671,Grace,Jackson,MS,ISU,Engineering,2011,2011-04-21,106305,FRANCE
1672,Layla,Taylor,PHD,SCU,Data Science,2015,2015-10-08,145354,CANADA
1673,Sebastian,Taylor,PHD,Stanford,Data Science,2012,2012-04-03,125233,SPAIN
1674,Chloe,Evans,PHD,MIT,Data Science,2017,2017-12-17,108160,MEXICO
1675,Layla,Rodriguez,PHD,MIT,Data Science,2014,2014-06-05,169537,FRANCE
1676,Hannah,Young,PHD,ISU,Accounting,2006,2006-06-23,128519,CANADA
1677,Noah,Sanchez,PHD,Stanford,Business,2018,2018-09-15,169393,ITALY
1678,Noah,Hill,MS,MIT,Business,2019,2019-03-30,177934,USA
1679,Grace,Jones,MD,SCU,Business,2008,2008-10-31,170255,GERMANY
1680,Zoe,Walker,PHD,MIT,Engineering,2024,2024-01-10,153813,MEXICO
1681,Hannah,Parker,MBA,Harvard,Accounting,2017,2017-10-15,125997,ITALY
1682,Ava,Young,PHD,SCU,Data Science,2004,2004-02-19,130606,ITALY
1683,Lucas,Davis,MS,ISU,Data Science,2000,2000-07-09,152216,FRANCE
1684,Aiden,Anderson,MBA,MIT,Computer Science,2021,2021-08-29,103516,SPAIN
1685,Emma,Green,PHD,Harvard,Data Science,2020,2020-07-09,131996,UK
1686,Mason,Carter,MD,ISU,Data Science,2009,2009-01-22,188255,FRANCE
1687,Emily,Jones,MD,SCU,Business,2020,2020-02-03,114981,GERMANY
1688,Ella,Davis,MBA,Harvard,Data Science,2001,2001-12-16,107876,UK
1689,Aria,Martin,MBA,Stanford,Computer Science,2021,2021-02-18,180911,SPAIN
1690,Sofia,Hill,MS,Stanford,Business,2010,2010-09-29,183439,MEXICO
1691,Violet,Taylor,PHD,ISU,Engineering,2014,2014-02-01,149315,GERMANY
1692,Emma,Garcia,MS,Stanford,Engineering,2023,2023-08-27,195773,FRANCE
1693,Zoe,Lopez,MS,Stanford,Bio Informatics,2025,2025-09-22,183329,USA
1694,James,Hernandez,PHD,MIT,Data Science,2010,2010-04-15,183124,FRANCE
1695,Nora,Robinson,MS,Stanford,Accounting,2024,2024-05-14,161393,ITALY
1696,Nora,Hill,MS,Harvard,Engineering,2024,2024-05-23,178681,CANADA
1697,Emily,Green,MS,SCU,Computer Science,2005,2005-11-20,115993,CANADA
1698,Emily,Young,PHD,Harvard,Business,2000,2000-04-29,169786,CANADA
1699,Lucas,Robinson,MBA,SCU,Business,2022,2022-11-20,133585,GERMANY
1700,Sebastian,Martinez,PHD,Stanford,Computer Science,2007,2007-10-19,122411,MEXICO
1701,Ella,White,PHD,Harvard,Business,2009,2009-09-06,198751,ITALY
1702,Violet,Nelson,MS,ISU,Computer Science,2008,2008-09-16,189365,GERMANY
1703,Jack,Torres,MD,SCU,Data Science,2024,2024-06-19,186849,FRANCE
1704,Stella,Martin,PHD,MIT,Accounting,2015,2015-04-28,153089,SPAIN
1705,Aurora,Hernandez,PHD,Harvard,Computer Science,2006,2006-04-04,112869,SPAIN
1706,Isabella,Campbell,PHD,Harvard,Engineering,2023,2023-12-29,144569,USA
1707,Wyatt,Harris,MS,Stanford,Business,2012,2012-01-31,142612,ITALY
1708,Ethan,King,PHD,ISU,Engineering,2018,2018-05-09,168370,SPAIN
1709,Emily,Jackson,PHD,MIT,Bio Informatics,2006,2006-06-17,126189,UK
1710,Aria,Wright,MD,MIT,Accounting,2016,2016-06-10,134854,FRANCE
1711,Wyatt,Jackson,PHD,ISU,Engineering,2002,2002-11-26,170448,ITALY
1712,Wyatt,Adams,MS,Harvard,Engineering,2011,2011-05-19,148641,CANADA
1713,Stella,Jones,PHD,SCU,Accounting,2007,2007-05-30,156251,CANADA
1714,Emily,Brown,PHD,ISU,Accounting,2010,2010-05-08,166571,FRANCE
1715,Hazel,Young,MBA,SCU,Data Science,2008,2008-10-14,104345,CANADA
1716,Hannah,Davis,MS,ISU,Accounting,2010,2010-06-22,165413,ITALY
1717,Elijah,Evans,PHD,MIT,Engineering,2003,2003-12-10,123196,GERMANY
1718,Riley,Allen,MBA,SCU,Bio Informatics,2011,2011-05-06,183491,CANADA
1719,Jack,Scott,PHD,MIT,Business,2016,2016-07-29,153498,ITALY
1720,Harper,Nelson,PHD,Harvard,Accounting,2020,2020-02-10,173764,GERMANY
1721,Mason,Moore,MS,SCU,Engineering,2001,2001-10-28,124370,UK
1722,Amelia,Thompson,MS,Stanford,Accounting,2024,2024-09-21,179072,USA
1723,Abigail,White,MS,MIT,Bio Informatics,2006,2006-06-18,105753,USA
1724,Amelia,Martin,MS,SCU,Business,2019,2019-08-07,112590,CANADA
1725,Leo,Mitchell,MBA,MIT,Business,2015,2015-01-05,140171,MEXICO
1726,Harper,Torres,PHD,MIT,Computer Science,2002,2002-05-17,168239,SPAIN
1727,Olivia,Miller,MBA,Harvard,Business,2016,2016-02-09,102793,USA
1728,Chloe,Johnson,PHD,SCU,Engineering,2022,2022-05-27,173122,MEXICO
1729,Grace,Flores,PHD,MIT,Accounting,2008,2008-06-20,105724,MEXICO
1730,Elena,Campbell,MS,Harvard,Business,2018,2018-08-01,114249,FRANCE
1731,Leo,Martin,MS,SCU,Business,2012,2012-07-09,142787,MEXICO
1732,Alexander,Harris,MS,Harvard,Computer Science,2014,2014-06-28,162274,CANADA
1733,Liam,Hill,PHD,SCU,Computer Science,2004,2004-03-19,130376,USA
1734,Sebastian,Garcia,PHD,Stanford,Bio Informatics,2003,2003-07-02,197309,ITALY
1735,Emily,Miller,MS,Harvard,Data Science,2015,2015-04-11,194754,USA
1736,Sophia,Wright,MD,Stanford,Accounting,2014,2014-04-24,107153,UK
1737,Mason,White,MS,Harvard,Accounting,2012,2012-07-26,178206,USA
1738,Layla,Jackson,PHD,MIT,Engineering,2008,2008-12-12,190897,MEXICO
1739,Harper,White,PHD,Harvard,Accounting,2002,2002-12-13,130143,SPAIN
1740,Evelyn,Sanchez,PHD,Stanford,Computer Science,2021,2021-08-04,113014,ITALY
1741,Abigail,Mitchell,PHD,Harvard,Business,2024,2024-02-18,174740,GERMANY
1742,Amelia,Jackson,MS,SCU,Bio Informatics,2001,2001-03-26,135201,CANADA
1743,Logan,Nguyen,MS,Stanford,Computer Science,2013,2013-10-17,105600,USA
1744,Daniel,Sanchez,PHD,MIT,Engineering,2015,2015-08-16,110546,USA
1745,Lucas,Rodriguez,MBA,MIT,Bio Informatics,2019,2019-02-14,158767,GERMANY
1746,Aiden,Lee,PHD,Stanford,Data Science,2016,2016-05-06,177261,CANADA
1747,Emma,Hernandez,MS,Harvard,Computer Science,2017,2017-02-28,123609,UK
1748,Wyatt,Walker,MS,MIT,Data Science,2013,2013-07-28,186638,UK
1749,Violet,King,MBA,SCU,Data Science,2003,2003-06-12,182135,SPAIN
1750,Hannah,Hill,MD,Harvard,Engineering,2000,2000-04-15,114259,CANADA
1751,Benjamin,Sanchez,PHD,ISU,Business,2018,2018-01-14,164813,CANADA
1752,Lillian,Nelson,MBA,SCU,Computer Science,2021,2021-02-14,128052,FRANCE
1753,Mia,Anderson,PHD,MIT,Data Science,2007,2007-11-18,147845,CANADA
1754,Daniel,Torres,MBA,ISU,Engineering,2025,2025-01-07,159956,FRANCE
1755,Sofia,Evans,PHD,MIT,Computer Science,2010,2010-10-27,123940,GERMANY
1756,Lily,Johnson,PHD,MIT,Accounting,2012,2012-09-12,124940,GERMANY
1757,Olivia,Nelson,MBA,SCU,Engineering,2014,2014-09-05,156188,SPAIN
1758,Elena,Wright,PHD,Stanford,Business,2017,2017-06-29,161718,USA
1759,Lily,Johnson,PHD,MIT,Accounting,2014,2014-09-07,150902,ITALY
1760,Evelyn,Williams,MS,MIT,Accounting,2023,2023-02-18,116987,UK
1761,Emma,Torres,PHD,Stanford,Business,2020,2020-05-15,158242,MEXICO
1762,Noah,Williams,MBA,ISU,Bio Informatics,2010,2010-06-27,167110,UK
1763,Aria,Moore,MS,SCU,Bio Informatics,2013,2013-05-08,174087,CANADA
1764,Harper,Parker,MS,Stanford,Computer Science,2001,2001-01-26,174665,GERMANY
1765,Lucas,Walker,PHD,MIT,Business,2017,2017-04-15,126964,ITALY
1766,Harper,Martin,PHD,Stanford,Computer Science,2022,2022-09-11,185226,UK
1767,Zoe,Brown,MBA,SCU,Bio Informatics,2021,2021-04-22,154069,USA
1768,Olivia,Flores,MBA,SCU,Data Science,2001,2001-02-20,157444,CANADA
1769,Noah,White,PHD,Stanford,Bio Informatics,2005,2005-12-06,175724,USA
1770,Hazel,Martin,PHD,SCU,Data Science,2002,2002-07-18,119852,CANADA
1771,Liam,Flores,PHD,Stanford,Computer Science,2010,2010-06-28,140319,FRANCE
1772,Lily,Rodriguez,MBA,ISU,Business,2011,2011-09-13,146690,ITALY
1773,Sebastian,Gonzalez,MBA,Stanford,Computer Science,2008,2008-05-28,174766,USA
1774,Noah,Baker,PHD,Stanford,Accounting,2024,2024-09-23,148495,FRANCE
1775,Mia,Carter,PHD,ISU,Computer Science,2006,2006-11-22,188113,GERMANY
1776,Chloe,Perez,MS,MIT,Business,2007,2007-07-13,140543,UK
1777,Daniel,Moore,MS,SCU,Bio Informatics,2024,2024-02-01,193214,USA
1778,Sebastian,Garcia,PHD,MIT,Accounting,2014,2014-12-30,105632,FRANCE
1779,Benjamin,Wright,MD,MIT,Computer Science,2002,2002-06-25,142273,MEXICO
1780,Sebastian,Jones,PHD,ISU,Engineering,2020,2020-06-18,128102,GERMANY
1781,Hannah,Gonzalez,MD,Harvard,Data Science,2014,2014-08-30,188699,MEXICO
1782,Harper,Gonzalez,PHD,SCU,Computer Science,2013,2013-07-04,164098,MEXICO
1783,Abigail,Johnson,MS,Harvard,Engineering,2018,2018-10-23,113501,GERMANY
1784,Mia,Perez,MBA,ISU,Accounting,2001,2001-11-24,163940,SPAIN
1785,Henry,Jackson,PHD,ISU,Data Science,2025,2025-08-15,100584,USA
1786,James,Taylor,PHD,MIT,Business,2006,2006-12-21,121548,UK
1787,Emily,Sanchez,PHD,SCU,Bio Informatics,2010,2010-01-14,158317,CANADA
1788,Nora,Thompson,MS,Stanford,Engineering,2017,2017-06-16,105267,SPAIN
1789,James,Evans,MD,ISU,Bio Informatics,2018,2018-07-16,157964,CANADA
1790,Leo,Taylor,MBA,Stanford,Bio Informatics,2000,2000-10-30,194956,SPAIN
1791,Sofia,Johnson,MS,Stanford,Data Science,2018,2018-05-12,170200,GERMANY
1792,Lucas,Nguyen,MS,MIT,Computer Science,2012,2012-11-05,132981,GERMANY
1793,Mason,King,PHD,SCU,Engineering,2021,2021-11-11,174967,GERMANY
1794,Ethan,Hernandez,MBA,MIT,Business,2015,2015-02-10,100422,ITALY
1795,Stella,White,MD,MIT,Accounting,2017,2017-05-20,167733,USA
1796,Chloe,Campbell,MD,Stanford,Bio Informatics,2000,2000-09-21,140012,GERMANY
1797,Victoria,King,PHD,Stanford,Bio Informatics,2016,2016-01-22,193389,GERMANY
1798,Lucas,Johnson,PHD,ISU,Data Science,2018,2018-07-11,120327,UK
1799,Isabella,Parker,MS,MIT,Business,2009,2009-05-20,184162,SPAIN
1800,Evelyn,Adams,MS,Harvard,Data Science,2013,2013-03-13,114338,USA
1801,Chloe,Clark,MBA,SCU,Computer Science,2024,2024-12-15,160372,MEXICO
1802,Harper,Allen,PHD,Stanford,Business,2014,2014-08-09,190618,CANADA
1803,Emily,Lopez,PHD,ISU,Accounting,2015,2015-08-22,162667,FRANCE
1804,Henry,Brown,MBA,ISU,Bio Informatics,2016,2016-03-03,178639,MEXICO
1805,Grace,Flores,MS,Stanford,Computer Science,2022,2022-07-16,170616,USA
1806,Lucas,Campbell,MS,MIT,Computer Science,2020,2020-03-27,170624,FRANCE
1807,Hazel,Miller,MBA,Harvard,Accounting,2020,2020-03-11,100387,FRANCE
1808,Amelia,Taylor,PHD,MIT,Data Science,2008,2008-01-24,131539,USA
1809,Ethan,Hill,MBA,Stanford,Data Science,2010,2010-10-13,120137,UK
1810,Olivia,Ramirez,PHD,MIT,Computer Science,2012,2012-03-08,154409,FRANCE
1811,Amelia,Wright,MD,Harvard,Engineering,2013,2013-07-25,108304,UK
1812,Sofia,Clark,PHD,ISU,Bio Informatics,2024,2024-12-01,108258,SPAIN
1813,Isabella,Mitchell,MD,Harvard,Business,2012,2012-04-07,142544,USA
1814,Lillian,Brown,PHD,SCU,Accounting,2007,2007-03-31,182864,ITALY
1815,Elijah,Nelson,PHD,Harvard,Business,2025,2025-07-17,151903,CANADA
1816,Amelia,Nguyen,MS,MIT,Accounting,2017,2017-08-21,181302,MEXICO
1817,Stella,Williams,PHD,MIT,Accounting,2005,2005-01-08,119289,GERMANY
1818,Ava,Brown,MS,MIT,Business,2022,2022-03-04,182828,GERMANY
1819,Benjamin,Jones,PHD,MIT,Accounting,2002,2002-03-22,125939,FRANCE
1820,Jack,Jackson,PHD,ISU,Business,2018,2018-09-04,127438,MEXICO
1821,Aiden,Nguyen,PHD,SCU,Business,2024,2024-02-05,156492,UK
1822,Riley,Taylor,PHD,ISU,Business,2009,2009-02-16,186151,GERMANY
1823,Abigail,Sanchez,PHD,Stanford,Engineering,2017,2017-07-29,156503,ITALY
1824,Stella,Flores,MBA,Harvard,Business,2006,2006-06-20,158483,USA
1825,Zoe,Baker,MS,Stanford,Bio Informatics,2021,2021-07-31,181439,SPAIN
1826,Elijah,Brown,MD,MIT,Data Science,2015,2015-09-14,192448,ITALY
1827,Wyatt,Scott,PHD,MIT,Engineering,2019,2019-05-01,198239,USA
1828,Lillian,Campbell,MS,Harvard,Data Science,2019,2019-06-08,190190,USA
1829,Violet,Walker,MBA,SCU,Accounting,2017,2017-12-15,101957,CANADA
1830,Logan,Flores,PHD,MIT,Bio Informatics,2008,2008-02-22,147300,SPAIN
1831,Daniel,Young,MBA,ISU,Accounting,2010,2010-11-23,111248,FRANCE
1832,Noah,Taylor,PHD,Stanford,Engineering,2001,2001-09-06,148856,FRANCE
1833,Chloe,Thompson,MBA,ISU,Business,2017,2017-08-07,136525,SPAIN
1834,Elena,Johnson,MS,Stanford,Engineering,2002,2002-07-26,160028,FRANCE
1835,Lillian,Green,MS,ISU,Accounting,2008,2008-03-03,114791,UK
1836,Hannah,Parker,PHD,Harvard,Bio Informatics,2013,2013-09-03,195819,CANADA
1837,Layla,Jones,MBA,Stanford,Bio Informatics,2003,2003-06-29,118654,SPAIN
1838,Olivia,Davis,MBA,MIT,Bio Informatics,2003,2003-12-01,157003,FRANCE
1839,Jack,Hill,PHD,Harvard,Business,2022,2022-11-28,170071,ITALY
1840,Layla,Rodriguez,MD,Stanford,Computer Science,2007,2007-03-06,165540,UK
1841,Logan,Nelson,PHD,ISU,Accounting,2020,2020-11-29,145116,ITALY
1842,Riley,Lee,PHD,Harvard,Data Science,2007,2007-12-15,184714,USA
